QUERY_ID,QUERY_TEXT,DATABASE_NAME,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,ROWS_PRODUCED,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,CREDITS_USED_CLOUD_SERVICES,LIST_EXTERNAL_FILE_TIME,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,IS_CLIENT_GENERATED_STATEMENT
01a2e30e-0b02-c54e-0001-2556064782c2,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526295109702,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:14:14.095 -0500,2022-03-12 19:14:14.136 -0500,41,0,0,36,5,0,0,0,0,,,0,,,0,0.000006000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30e-0b02-c54e-0001-2556064782be,select 1,,,SELECT,322526295109702,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:14:14.026 -0500,2022-03-12 19:14:14.067 -0500,41,0,0,40,1,0,0,0,0,,,0,,,0,0.000006000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c54e-0001-2556064782b2,select * from table(result_scan('01a2e30d-0b02-c54e-0001-2556064782ae')),,,SELECT,322526295067018,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:23.100 -0500,2022-03-12 19:13:23.140 -0500,40,0,0,39,1,0,0,0,0,,,0,,,0,0.000006000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c54e-0001-2556064782ae,select count(*) as Count from  ""TEST_EDP_RELTIO_DB"".""MDM"".""relation_AccountToIndividual_ov"",,,SELECT,322526295067018,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:22.016 -0500,2022-03-12 19:13:22.082 -0500,66,0,0,65,1,0,0,0,0,,,0,,,0,0.000010000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c860-0001-255606477322,select * from table(result_scan('01a2e30d-0b02-c54e-0001-2556064782aa')),,,SELECT,322526295067018,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:21.962 -0500,2022-03-12 19:13:21.995 -0500,33,0,0,32,1,0,0,0,0,,,0,,,0,0.000005000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c54e-0001-2556064782aa,select count(*) as Count from  ""TEST_EDP_RELTIO_DB"".""MDM"".""relation_AccountToIndividual_source"",,,SELECT,322526295067018,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:20.832 -0500,2022-03-12 19:13:20.903 -0500,71,0,0,70,1,0,0,0,0,,,0,,,0,0.000011000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c54e-0001-2556064782a6,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526295090942,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:20.509 -0500,2022-03-12 19:13:20.552 -0500,43,0,0,37,6,0,0,0,0,,,0,,,0,0.000006000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c54e-0001-2556064782a2,select 1,,,SELECT,322526295090942,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:20.422 -0500,2022-03-12 19:13:20.456 -0500,34,0,0,33,1,0,0,0,0,,,0,,,0,0.000005000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c860-0001-25560647731a,select * from table(result_scan('01a2e30d-0b02-c8a1-0001-2556064769aa')),,,SELECT,322526295067014,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-12 19:13:19.880 -0500,2022-03-12 19:13:20.200 -0500,320,0,1,162,155,0,0,0,0,,,0,,,0,0.000035000,3,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c8a1-0001-2556064769aa,"INSERT INTO ""TEST_EDP_RELTIO_DB"".""MDM"".""relation_AccountToIndividual_ov""(""uri"", ""timestamp"", ""deleted"", ""linked"", ""json"") SELECT ""uri"", ""timestamp"", ""deleted"", ""linked"", ""TEST_EDP_RELTIO_DB"".""MDM"".SINGLE_VALUE_TRANSFORMATION(""json"") FROM ""TEST_EDP_RELTIO_DB"".""MDM"".""relation_AccountToIndividual_source""",,,INSERT,322526295067014,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-12 19:13:14.236 -0500,2022-03-12 19:13:18.535 -0500,4299,10737664,104053,171,4128,0,0,0,0,,,0,,,0,0.000043000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c54e-0001-25560647829a,use warehouse ""TEST_EDP_RELTIO_WH"",,,USE,322526295067014,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:14.176 -0500,2022-03-12 19:13:14.220 -0500,44,0,0,31,13,0,0,0,0,,,0,,,0,0.000007000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c54e-0001-255606478296,"CREATE OR REPLACE FUNCTION ""TEST_EDP_RELTIO_DB"".""MDM"".SINGLE_VALUE_TRANSFORMATION(json object)
returns object
language javascript
strict
as '
clearAttributes(JSON.attributes);
clearCrosswalks(JSON.crosswalks);
return JSON;

function clearAttributes(attributes) {
    outerLoop:
    for (let key in attributes) {
        let attribute = attributes[key];
        let values = [];
        let references = [];
        if (attribute.length > 0) {
            for (let i in attribute) {
                if (attribute[i].ov === true) {
                    if (attribute[i].refEntity) {
                        references.push({ ""refEntity"": { ""objectURI"": attribute[i].refEntity.objectURI } });
                    }
                    if (attribute[i].refRelation) {
                        references.push({ ""refRelation"": { ""objectURI"": attribute[i].refRelation.objectURI } });
                    }
                    let value = attribute[i].value;
                    if (typeof value === ""object"") {
                        values.push(clearAttributes(value));
                    } else {
                        let newAttribute = {};
                        newAttribute[key] = value;
                        Object.assign(attributes, newAttribute);
                        continue outerLoop;

                    }
                }
            }
        }
        attribute.length = 0;
        for (let j in values) {
            let atts = values[j];
            for (let k in references) {
                Object.assign(atts, references[k]);
            }
            attribute.push(atts);
        }

    }
    return attributes;
}
function clearCrosswalks(crosswalks) {
    if (crosswalks.length > 0) {
        let newCrosswalks = [];
        for (let i in crosswalks) {
            let oldCrosswalk = crosswalks[i];
            let newCrosswalk = {};
            newCrosswalk[""type""] = oldCrosswalk[""type""];
            newCrosswalk[""value""] = oldCrosswalk[""value""];
            newCrosswalks.push(newCrosswalk);
        }
        crosswalks.length = 0;
        for (let j in newCrosswalks) {
            let crosswalk = newCrosswalks[j];
            crosswalks.push(crosswalk);
        }
    }

    return crosswalks;
}
';",,,CREATE,322526295067014,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:13.986 -0500,2022-03-12 19:13:14.128 -0500,142,0,0,44,98,0,0,0,0,,,0,,,0,0.000022000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c8a1-0001-2556064769a6,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526295090938,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:13.589 -0500,2022-03-12 19:13:13.769 -0500,180,0,0,175,5,0,0,0,0,,,0,,,0,0.000028000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30d-0b02-c54e-0001-25560647828e,select 1,,,SELECT,322526295090938,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:13:13.502 -0500,2022-03-12 19:13:13.535 -0500,33,0,0,31,2,0,0,0,0,,,0,,,0,0.000005000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c54e-0001-25560647827a,select * from table(result_scan('01a2e30c-0b02-c8a1-0001-25560647698e')),,,SELECT,322526295090930,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:17.859 -0500,2022-03-12 19:12:17.965 -0500,106,0,0,105,1,0,0,0,0,,,0,,,0,0.000016000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c8a1-0001-25560647698e,select count(*) as Count from  ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Worker_ov"",,,SELECT,322526295090930,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:16.794 -0500,2022-03-12 19:12:16.838 -0500,44,0,0,43,1,0,0,0,0,,,0,,,0,0.000007000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c8a1-0001-25560647698a,select * from table(result_scan('01a2e30c-0b02-c54e-0001-255606478272')),,,SELECT,322526295090930,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:16.732 -0500,2022-03-12 19:12:16.767 -0500,35,0,0,34,1,0,0,0,0,,,0,,,0,0.000005000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c54e-0001-255606478272,select count(*) as Count from  ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Worker_source"",,,SELECT,322526295090930,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:15.638 -0500,2022-03-12 19:12:15.668 -0500,30,0,0,29,1,0,0,0,0,,,0,,,0,0.000004000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c8a1-0001-255606476986,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526295090926,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:15.315 -0500,2022-03-12 19:12:15.360 -0500,45,0,0,40,5,0,0,0,0,,,0,,,0,0.000007000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c860-0001-25560647730a,select 1,,,SELECT,322526295090926,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:15.270 -0500,2022-03-12 19:12:15.299 -0500,29,0,0,29,0,0,0,0,0,,,0,,,0,0.000004000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c54e-0001-25560647826e,select * from table(result_scan('01a2e30c-0b02-c54e-0001-25560647826a')),,,SELECT,322526295109698,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-12 19:12:14.777 -0500,2022-03-12 19:12:15.009 -0500,232,0,1,125,102,0,0,0,0,,,0,,,0,0.000027000,5,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c54e-0001-25560647826a,"INSERT INTO ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Worker_ov""(""uri"", ""timestamp"", ""deleted"", ""linked"", ""json"") SELECT ""uri"", ""timestamp"", ""deleted"", ""linked"", ""TEST_EDP_RELTIO_DB"".""MDM"".SINGLE_VALUE_TRANSFORMATION(""json"") FROM ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Worker_source""",,,INSERT,322526295109698,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-12 19:12:13.669 -0500,2022-03-12 19:12:14.213 -0500,544,0,0,374,170,0,0,0,0,,,0,,,0,0.000077000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c860-0001-255606477306,use warehouse ""TEST_EDP_RELTIO_WH"",,,USE,322526295109698,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:13.600 -0500,2022-03-12 19:12:13.653 -0500,53,0,0,35,18,0,0,0,0,,,0,,,0,0.000008000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c54e-0001-255606478266,"CREATE OR REPLACE FUNCTION ""TEST_EDP_RELTIO_DB"".""MDM"".SINGLE_VALUE_TRANSFORMATION(json object)
returns object
language javascript
strict
as '
clearAttributes(JSON.attributes);
clearCrosswalks(JSON.crosswalks);
return JSON;

function clearAttributes(attributes) {
    outerLoop:
    for (let key in attributes) {
        let attribute = attributes[key];
        let values = [];
        let references = [];
        if (attribute.length > 0) {
            for (let i in attribute) {
                if (attribute[i].ov === true) {
                    if (attribute[i].refEntity) {
                        references.push({ ""refEntity"": { ""objectURI"": attribute[i].refEntity.objectURI } });
                    }
                    if (attribute[i].refRelation) {
                        references.push({ ""refRelation"": { ""objectURI"": attribute[i].refRelation.objectURI } });
                    }
                    let value = attribute[i].value;
                    if (typeof value === ""object"") {
                        values.push(clearAttributes(value));
                    } else {
                        let newAttribute = {};
                        newAttribute[key] = value;
                        Object.assign(attributes, newAttribute);
                        continue outerLoop;

                    }
                }
            }
        }
        attribute.length = 0;
        for (let j in values) {
            let atts = values[j];
            for (let k in references) {
                Object.assign(atts, references[k]);
            }
            attribute.push(atts);
        }

    }
    return attributes;
}
function clearCrosswalks(crosswalks) {
    if (crosswalks.length > 0) {
        let newCrosswalks = [];
        for (let i in crosswalks) {
            let oldCrosswalk = crosswalks[i];
            let newCrosswalk = {};
            newCrosswalk[""type""] = oldCrosswalk[""type""];
            newCrosswalk[""value""] = oldCrosswalk[""value""];
            newCrosswalks.push(newCrosswalk);
        }
        crosswalks.length = 0;
        for (let j in newCrosswalks) {
            let crosswalk = newCrosswalks[j];
            crosswalks.push(crosswalk);
        }
    }

    return crosswalks;
}
';",,,CREATE,322526295109698,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:13.465 -0500,2022-03-12 19:12:13.580 -0500,115,0,0,65,50,0,0,0,0,,,0,,,0,0.000018000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c54e-0001-25560647825e,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526295090922,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:13.152 -0500,2022-03-12 19:12:13.197 -0500,45,0,0,40,5,0,0,0,0,,,0,,,0,0.000007000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30c-0b02-c860-0001-255606477302,select 1,,,SELECT,322526295090922,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:12:13.099 -0500,2022-03-12 19:12:13.135 -0500,36,0,0,35,1,0,0,0,0,,,0,,,0,0.000005000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30b-0b02-c860-0001-2556064772ee,select * from table(result_scan('01a2e30b-0b02-c8a1-0001-25560647697a')),,,SELECT,322526295109690,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:11:19.688 -0500,2022-03-12 19:11:19.724 -0500,36,0,0,35,1,0,0,0,0,,,0,,,0,0.000005000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30b-0b02-c8a1-0001-25560647697a,select count(*) as Count from  ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Individual_ov"",,,SELECT,322526295109690,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:11:18.610 -0500,2022-03-12 19:11:18.690 -0500,80,0,0,78,2,0,0,0,0,,,0,,,0,0.000012000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30b-0b02-c54e-0001-25560647824a,select * from table(result_scan('01a2e30b-0b02-c54e-0001-255606478246')),,,SELECT,322526295109690,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:11:18.558 -0500,2022-03-12 19:11:18.590 -0500,32,0,0,32,0,0,0,0,0,,,0,,,0,0.000005000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30b-0b02-c54e-0001-255606478246,select count(*) as Count from  ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Individual_source"",,,SELECT,322526295109690,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:11:17.459 -0500,2022-03-12 19:11:17.529 -0500,70,0,0,69,1,0,0,0,0,,,0,,,0,0.000011000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30b-0b02-c860-0001-2556064772e6,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526295090918,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:11:17.136 -0500,2022-03-12 19:11:17.173 -0500,37,0,0,33,4,0,0,0,0,,,0,,,0,0.000006000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30b-0b02-c54e-0001-255606478242,select 1,,,SELECT,322526295090918,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:11:16.664 -0500,2022-03-12 19:11:16.693 -0500,29,0,0,27,2,0,0,0,0,,,0,,,0,0.000004000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30b-0b02-c860-0001-2556064772e2,select * from table(result_scan('01a2e30a-0b02-c860-0001-2556064772c2')),,,SELECT,322526295090914,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-12 19:11:16.116 -0500,2022-03-12 19:11:16.343 -0500,227,0,1,107,116,0,0,0,0,,,0,,,0,0.000020000,4,6.7.0,0,0,0,0,0,FALSE
01a2e30a-0b02-c860-0001-2556064772c2,"INSERT INTO ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Individual_ov""(""uri"", ""timestamp"", ""deleted"", ""linked"", ""json"") SELECT ""uri"", ""timestamp"", ""deleted"", ""linked"", ""TEST_EDP_RELTIO_DB"".""MDM"".SINGLE_VALUE_TRANSFORMATION(""json"") FROM ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Individual_source""",,,INSERT,322526295090914,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-12 19:10:17.853 -0500,2022-03-12 19:11:15.100 -0500,57247,445513728,174285,553,56694,0,0,0,0,,,0,,,0,0.000110000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30a-0b02-c860-0001-2556064772be,use warehouse ""TEST_EDP_RELTIO_WH"",,,USE,322526295090914,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:10:17.596 -0500,2022-03-12 19:10:17.742 -0500,146,0,0,125,21,0,0,0,0,,,0,,,0,0.000022000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30a-0b02-c8a1-0001-255606476966,"CREATE OR REPLACE FUNCTION ""TEST_EDP_RELTIO_DB"".""MDM"".SINGLE_VALUE_TRANSFORMATION(json object)
returns object
language javascript
strict
as '
clearAttributes(JSON.attributes);
clearCrosswalks(JSON.crosswalks);
return JSON;

function clearAttributes(attributes) {
    outerLoop:
    for (let key in attributes) {
        let attribute = attributes[key];
        let values = [];
        let references = [];
        if (attribute.length > 0) {
            for (let i in attribute) {
                if (attribute[i].ov === true) {
                    if (attribute[i].refEntity) {
                        references.push({ ""refEntity"": { ""objectURI"": attribute[i].refEntity.objectURI } });
                    }
                    if (attribute[i].refRelation) {
                        references.push({ ""refRelation"": { ""objectURI"": attribute[i].refRelation.objectURI } });
                    }
                    let value = attribute[i].value;
                    if (typeof value === ""object"") {
                        values.push(clearAttributes(value));
                    } else {
                        let newAttribute = {};
                        newAttribute[key] = value;
                        Object.assign(attributes, newAttribute);
                        continue outerLoop;

                    }
                }
            }
        }
        attribute.length = 0;
        for (let j in values) {
            let atts = values[j];
            for (let k in references) {
                Object.assign(atts, references[k]);
            }
            attribute.push(atts);
        }

    }
    return attributes;
}
function clearCrosswalks(crosswalks) {
    if (crosswalks.length > 0) {
        let newCrosswalks = [];
        for (let i in crosswalks) {
            let oldCrosswalk = crosswalks[i];
            let newCrosswalk = {};
            newCrosswalk[""type""] = oldCrosswalk[""type""];
            newCrosswalk[""value""] = oldCrosswalk[""value""];
            newCrosswalks.push(newCrosswalk);
        }
        crosswalks.length = 0;
        for (let j in newCrosswalks) {
            let crosswalk = newCrosswalks[j];
            crosswalks.push(crosswalk);
        }
    }

    return crosswalks;
}
';",,,CREATE,322526295090914,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:10:17.466 -0500,2022-03-12 19:10:17.578 -0500,112,0,0,55,57,0,0,0,0,,,0,,,0,0.000017000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30a-0b02-c54e-0001-255606478202,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526295090910,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:10:17.193 -0500,2022-03-12 19:10:17.223 -0500,30,0,0,25,5,0,0,0,0,,,0,,,0,0.000004000,0,6.7.0,0,0,0,0,0,FALSE
01a2e30a-0b02-c54e-0001-2556064781fe,select 1,,,SELECT,322526295090910,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:10:17.110 -0500,2022-03-12 19:10:17.167 -0500,57,0,0,56,1,0,0,0,0,,,0,,,0,0.000009000,0,6.7.0,0,0,0,0,0,FALSE
01a2e309-0b02-c860-0001-255606477286,select * from table(result_scan('01a2e309-0b02-c860-0001-255606477282')),,,SELECT,322526295067010,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:09:32.733 -0500,2022-03-12 19:09:32.763 -0500,30,0,0,29,1,0,0,0,0,,,0,,,0,0.000004000,0,6.7.0,0,0,0,0,0,FALSE
01a2e309-0b02-c860-0001-255606477282,select count(*) as Count from  ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Organization_ov"",,,SELECT,322526295067010,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:09:31.658 -0500,2022-03-12 19:09:31.734 -0500,76,0,0,75,1,0,0,0,0,,,0,,,0,0.000011000,0,6.7.0,0,0,0,0,0,FALSE
01a2e309-0b02-c54e-0001-2556064781c2,select * from table(result_scan('01a2e309-0b02-c860-0001-25560647727e')),,,SELECT,322526295067010,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:09:31.596 -0500,2022-03-12 19:09:31.625 -0500,29,0,0,28,1,0,0,0,0,,,0,,,0,0.000004000,0,6.7.0,0,0,0,0,0,FALSE
01a2e309-0b02-c860-0001-25560647727e,select count(*) as Count from  ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Organization_source"",,,SELECT,322526295067010,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:09:30.439 -0500,2022-03-12 19:09:30.523 -0500,84,0,0,83,1,0,0,0,0,,,0,,,0,0.000013000,0,6.7.0,0,0,0,0,0,FALSE
01a2e309-0b02-c54e-0001-2556064781be,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526295067006,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:09:30.150 -0500,2022-03-12 19:09:30.182 -0500,32,0,0,28,4,0,0,0,0,,,0,,,0,0.000005000,0,6.7.0,0,0,0,0,0,FALSE
01a2e309-0b02-c8a1-0001-25560647691e,select 1,,,SELECT,322526295067006,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-12 19:09:29.985 -0500,2022-03-12 19:09:30.117 -0500,132,0,0,131,1,0,0,0,0,,,0,,,0,0.000020000,0,6.7.0,0,0,0,0,0,FALSE
01a2e309-0b02-c860-0001-25560647727a,select * from table(result_scan('01a2e309-0b02-c8a1-0001-25560647691a')),,,SELECT,322526295109682,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-12 19:09:29.300 -0500,2022-03-12 19:09:29.759 -0500,459,0,1,383,73,0,0,0,0,,,0,,,0,0.000063000,3,6.7.0,0,0,0,0,0,FALSE
